scripCode,tickSize,instType,lotSize,companyName,indices,groupName,industry,isinCode,expiry,strike,multiplier,optionType,tradingSymbol
19196,5.0,EQ,0,TILAKNAGAR INDUSTRIES LIMITED,"26011,26043,26082",NA,Beverages & Distilleries,INE133E01013,,0.0,0.0,,TI
19203,1.0,GB,0,"SOVEREIGN GOLD BONDS 2.50% REDEMPTION NOVEMBER 17, 2024",0,NA,NA,IN0020160076,,0.0,0.0,,SGBNOV24
19205,1.0,EQ,0,HEADS UP VENTURES LIMITED,0,NA,Retail - Departmental Stores,INE759V01019,,0.0,0.0,,HEADSUP
19211,1.0,EQ,0,HINDUSTAN MEDIA VENTURES LIMITED,0,NA,Printing/Publishing/Stationery,INE871K01015,,0.0,0.0,,HMVL
19213,5.0,ST,0,VINYAS INNOVATIVE TECHNOLOGIES LIMITED,0,NA,NA,INE0OLS01010,,0.0,0.0,,VINYAS
19218,1.0,EQ,0,VALIANT LABORATORIES LIMITED,0,NA,Pharmaceuticals,INE0JWS01017,,0.0,0.0,,VALIANTLAB
19223,5.0,EQ,0,TCI EXPRESS LIMITED,"26011,26043",NA,Logistics - Warehousing/Supply Chain/Others,INE586V01016,,0.0,0.0,,TCIEXP
19224,1.0,EQ,0,MIRAE ASSET S&P BSE SENSEX ETF,0,NA,NA,INF769K01KT9,,0.0,0.0,,SENSEXETF
19233,5.0,EQ,0,AARTI SURFACTANTS LIMITED,0,NA,Chemicals - Speciality,INE09EO01013,,0.0,0.0,,AARTISURF
19234,5.0,EQ,0,LAURUS LABS LIMITED,"26002,26007,26011,26028,26037,26043,26068,26072,26076,26081,26082,26084,26088",NA,Pharmaceuticals,INE947Q01028,,0.0,0.0,,LAURUSLABS
19235,5.0,EQ,0,INDIAN METALS & FERRO ALLOYS LIMITED,"26011,26043,26082",NA,Ferro Alloys,INE919H01018,,0.0,0.0,,IMFA
19237,1.0,EQ,0,MOTILAL OSWAL NIFTY 500 ETF,0,NA,NA,INF247L01BU1,,0.0,0.0,,MONIFTY500
19253,5.0,SM,0,ARABIAN PETROLEUM LIMITED,0,NA,NA,INE08NJ01024,,0.0,0.0,,ARABIAN
19257,5.0,D1,0,CHOLAMANDALAM INV FIN CO LTD 7.50%CCD,0,NA,NA,INE121A08PJ0,,0.0,0.0,,CHOLAFIND1
19265,1.0,EQ,0,BLISS GVS PHARMA LIMITED,0,NA,Pharmaceuticals,INE416D01022,,0.0,0.0,,BLISSGVS
19267,5.0,SM,0,E FACTOR EXPERIENCES LIMITED,0,NA,NA,INE0KFF01017,,0.0,0.0,,EFACTOR
19277,1.0,EQ,0,EMAMI REALTY LIMITED,0,NA,Construction / Contracting & Engineering,INE778K01012,,0.0,0.0,,EMAMIREAL
19279,5.0,EQ,0,THEJO ENGINEERING LIMITED,0,NA,NA,INE121N01019,,0.0,0.0,,THEJO
19287,5.0,SM,0,KONTOR SPACE LIMITED,0,NA,NA,INE0KZ301010,,0.0,0.0,,KONTOR
19289,1.0,EQ,0,MOTILAL OSWAL M50 ETF,26048,NA,NA,INF247L01536,,0.0,0.0,,MOM50
19296,1.0,BE,0,TERA SOFTWARE LIMITED,0,NA,IT Consulting & Software,INE482B01010,,0.0,0.0,,TERASOFT
19299,5.0,EQ,0,INDIA TOURISM DEVELOPMENT CORPORATION LIMITED,0,NA,Hotels / Resorts & Restaurants,INE353K01014,,0.0,0.0,,ITDC
19300,5.0,SM,0,VISHNUSURYA PROJ N INFR L,0,NA,NA,INE0PQ001012,,0.0,0.0,,VISHNUINFR
19314,1.0,N0,0,ADITYA BIRLA FINANCE LTD SEC RE NCD 8% SR I,0,NA,NA,INE860H07IQ0,,0.0,0.0,,ABFLN0
19322,1.0,EQ,0,HISAR METAL INDUSTRIES LIMITED,0,NA,Steel - General,INE598C01011,,0.0,0.0,,HISARMETAL
19323,1.0,N1,0,ADITYA BIRLA FINANCE LTD SEC RE NCD SR II,0,NA,NA,INE860H07IR8,,0.0,0.0,,ABFLN1
19333,1.0,N2,0,ADITYA BIRLA FINANCE LTD SEC RE NCD 8.05% SR III,0,NA,NA,INE860H07IT4,,0.0,0.0,,ABFLN2
19335,1.0,N3,0,ADITYA BIRLA FINANCE LTD SEC RE NCD SR IV,0,NA,NA,INE860H07IU2,,0.0,0.0,,ABFLN3
19349,1.0,N4,0,ADITYA BIRLA FINANCE LTD SEC RE NCD 7.80% SR V,0,NA,NA,INE860H07IP2,,0.0,0.0,,ABFLN4
19351,1.0,N5,0,ADITYA BIRLA FINANCE LTD SEC RE NCD 8.10% SR VI,0,NA,NA,INE860H07IS6,,0.0,0.0,,ABFLN5
19352,5.0,SM,0,PROLIFE INDUSTRIES LIMITED,0,NA,NA,INE994V01012,,0.0,0.0,,PROLIFE
19356,5.0,SM,0,GOYAL SALT LIMITED,0,NA,NA,INE0QFE01017,,0.0,0.0,,GOYALSALT
19372,1.0,EQ,0,SPACENET ENTERPRISES INDIA LIMITED,0,NA,NA,INE970N01027,,0.0,0.0,,SPCENET
19385,5.0,ST,0,CANARYS AUTOMATIONS LTD,0,NA,NA,INE0QG301017,,0.0,0.0,,CANARYS
19401,5.0,EQ,0,BOROSIL LIMITED,0,NA,Glass & Glass Products,INE02PY01013,,0.0,0.0,,BOROLTD
19410,5.0,EQ,0,ROSSARI BIOTECH LIMITED,"26011,26043,26082",NA,Chemicals - Speciality,INE02A801020,,0.0,0.0,,ROSSARI
19433,5.0,ST,0,ONECLICK LOGISTICS IND LTD,0,NA,NA,INE0OPS01011,,0.0,0.0,,OLIL
19438,1.0,EQ,0,ASIAN HOTELS (EAST) LIMITED,0,NA,Hotels / Resorts & Restaurants,INE926K01017,,0.0,0.0,,AHLEAST
19440,1.0,BE,0,SICAL LOGISTICS LIMITED,0,NA,Logistics - Warehousing/Supply Chain/Others,INE075B01020,,0.0,0.0,,SICALLOG
19447,1.0,EQ,0,CAPITAL TRUST LIMITED,0,NA,Non-Banking Financial Company (NBFC),INE707C01018,,0.0,0.0,,CAPTRUST
19456,1.0,GB,0,SGB 2.50%GOLDBONDS2031SR-II,0,NA,NA,IN0020230093,,0.0,0.0,,SGBSEP31II
19458,1.0,EQ,0,PLAZA WIRES LIMITED,0,NA,Cables - Power/Others,INE0INJ01017,,0.0,0.0,,PLAZACABLE
19463,1.0,EQ,0,HDFC MUTUAL FUND-HDFC FIXED MATURITY PLANS- SERIES XV-HDFC FMP 370 D AUGUST 2010 (1) -QUARTERLY DIVIDEND OPTION,0,NA,NA,INF179K01DP4,,0.0,0.0,,HAU15370DQ
19465,5.0,SM,0,KARNIKA INDUSTRIES LIMITED,0,NA,NA,INE0MGA01012,,0.0,0.0,,KARNIKA
19469,5.0,SM,0,SHARP CHUCKS AND MACHINES LIMITED,0,NA,NA,INE460Q01014,,0.0,0.0,,SCML
19492,5.0,SM,0,PLADA INFOTECH SERVICES LIMITED,0,NA,NA,INE0PXD01014,,0.0,0.0,,PLADAINFO
19496,1.0,EQ,0,SECMARK CONSULTANCY LIMITED,0,NA,IT Consulting & Software,INE0BTM01013,,0.0,0.0,,SECMARK
19503,1.0,BE,0,TANTIA CONSTRUCTIONS LIMITED,0,NA,Construction / Contracting & Engineering,INE388G01026,,0.0,0.0,,TCLCONS
19513,5.0,SM,0,COMMITTED CARGO CARE LIMITED,0,NA,NA,INE597Z01014,,0.0,0.0,,COMMITTED
19525,1.0,EQ,0,INDUSTRIAL INVESTMENT TRUST LIMITED,0,NA,Non-Banking Financial Company (NBFC),INE886A01014,,0.0,0.0,,IITL
19531,5.0,EQ,0,BAJAJ CONSUMER CARE LIMITED,"26011,26043,26082",NA,Personal Care,INE933K01021,,0.0,0.0,,BAJAJCON
19543,1.0,EQ,0,HDFC GOLD EXCHANGE TRADED FUND,0,NA,NA,INF179KC1981,,0.0,0.0,,HDFCGOLD
19556,1.0,EQ,0,BHANDARI HOSIERY EXPORTS LIMITED,0,NA,Textiles - Hosiery/Knitwear,INE474E01029,,0.0,0.0,,BHANDARI
19578,1.0,EQ,0,THE UGAR SUGAR WORKS LTD,0,NA,Sugar,INE071E01023,,0.0,0.0,,UGARSUGAR
19579,5.0,SM,0,ARVIND AND COMPANY SHIPPING AGENCIES LIMITED,0,NA,NA,INE0P4T01013,,0.0,0.0,,ACSAL
19585,5.0,EQ,0,BSE LIMITED,"26002,26007,26011,26037,26038,26043,26076,26077,26081,26082",NA,NA,INE118H01025,,0.0,0.0,,BSE
19597,5.0,EQ,0,IRM ENERGY LIMITED,0,NA,LPG/CNG/PNG/LNG Bottling/Distribution,INE07U701015,,0.0,0.0,,IRMENERGY
19603,1.0,BE,0,PRAKASH STEELAGE LIMITED,0,NA,Steel - Tubes/Pipes,INE696K01024,,0.0,0.0,,PRAKASHSTL
19631,5.0,EQ,0,PRICOL LIMITED,"26011,26043,26082",NA,Auto Ancl - Others,INE726V01018,,0.0,0.0,,PRICOLLTD
19632,5.0,ST,0,WOMANCART LIMITED,0,NA,NA,INE0Q9601016,,0.0,0.0,,WOMANCART
19633,1.0,EQ,0,MIRAE ASSET NIFTY IT ETF,0,NA,NA,INF769K01KV5,,0.0,0.0,,ITETF
19640,1.0,EQ,0,MIRAE ASSET NIFTY 200 ALPHA 30 ETF,0,NA,NA,INF769K01KU7,,0.0,0.0,,ALPHAETF
19646,5.0,EQ,0,MAX ESTATES LIMITED,0,NA,Realty,INE03EI01018,,0.0,0.0,,MAXESTATES
19653,1.0,BE,0,KALYANI COMMERCIALS LIMITED,0,NA,NA,INE610E01010,,0.0,0.0,,KALYANI
19670,1.0,BZ,0,COMPUAGE INFOCOM LIMITED,0,NA,IT Equipments & Peripherals,INE070C01037,,0.0,0.0,,COMPINFO
19672,1.0,BZ,0,PODDAR HOUSING AND DEVELOPMENT LIMITED,0,NA,Construction / Contracting & Engineering,INE888B01018,,0.0,0.0,,PODDARHOUS
19675,1.0,BZ,0,GAYATRI PROJECTS LIMITED,0,NA,Construction / Contracting & Engineering,INE336H01023,,0.0,0.0,,GAYAPROJ
19676,1.0,BZ,0,CMI LIMITED,0,NA,Cables - Power/Others,INE981B01011,,0.0,0.0,,CMICABLES
19677,1.0,BZ,0,ANSAL PROPERTIES & INFRASTRUCTURE LIMITED,0,NA,Construction / Contracting & Engineering,INE436A01026,,0.0,0.0,,ANSALAPI
19679,1.0,EQ,0,ICICI PRUDENTIAL GOLD ETF,"26011,26043",NA,NA,INF109KC1NT3,,0.0,0.0,,GOLDIETF
19681,5.0,SM,0,RAJGOR CASTOR DERIVATIVES LIMITED,0,NA,NA,INE0BZQ01011,,0.0,0.0,,RCDL
19685,1.0,GS,0,GOI LOAN 7.33% 2026,0,NA,NA,IN0020230119,,0.0,0.0,,733GS2026
19686,5.0,EQ,0,BLUE JET HEALTHCARE LIMITED,26082,NA,Pharmaceuticals,INE0KBH01020,,0.0,0.0,,BLUEJET
19691,5.0,EQ,0,JITF INFRALOGISTICS LTD,0,NA,Logistics - Warehousing/Supply Chain/Others,INE863T01013,,0.0,0.0,,JITFINFRA
19692,5.0,SM,0,ON DOOR CONCEPTS LIMITED,0,NA,NA,INE00ER01015,,0.0,0.0,,ONDOOR
19698,1.0,BZ,0,HMT LIMITED,0,NA,Auto - Tractors,INE262A01018,,0.0,0.0,,HMT
19705,1.0,EQ,0,SBI MUTUAL FUND - SBI NIFTY 1D RATE ETF,0,NA,NA,INF200KA13Z8,,0.0,0.0,,LIQUIDSBI
19731,1.0,EQ,0,GUJARAT PIPAVAV PORT LIMITED,"26002,26011,26043,26080,26081,26082",NA,Port & Port Services,INE517F01014,,0.0,0.0,,GPPL
19752,5.0,SM,0,SHANTHALA FMCG PRODUCTS LTD,0,NA,NA,INE0Q9Q01017,,0.0,0.0,,SHANTHALA
19756,1.0,N5,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.25% SR II,0,NA,NA,INE148I07PA7,,0.0,0.0,,IBULHSGN5
19758,1.0,N6,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.40% SR IV,0,NA,NA,INE148I07PX9,,0.0,0.0,,IBULHSGN6
19760,1.0,N7,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.90% SR IV,0,NA,NA,INE148I07PY7,,0.0,0.0,,IBULHSGN7
19761,1.0,EQ,0,ADF FOODS LIMITED,0,NA,Food Processing & Packaging,INE982B01027,,0.0,0.0,,ADFFOODS
19763,1.0,N8,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.02% SR V,0,NA,NA,INE148I07QE7,,0.0,0.0,,IBULHSGN8
19768,1.0,N9,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.48% SR V,0,NA,NA,INE148I07PZ4,,0.0,0.0,,IBULHSGN9
19770,1.0,NA,0,INDIABULLS HSG FIN LTD SEC RE NCD SR VI,0,NA,NA,INE148I07QA5,,0.0,0.0,,IBULHSGNA
19772,1.0,NB,0,INDIABULLS HSG FIN LTD SEC RE NCD SR VI,0,NA,NA,INE148I07QB3,,0.0,0.0,,IBULHSGNB
19774,1.0,NC,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.57% SR X,0,NA,NA,INE148I07QC1,,0.0,0.0,,IBULHSGNC
19776,1.0,ND,0,INDIABULLS HSG FIN LTD SEC RE NCD 10.03% SR X,0,NA,NA,INE148I07QD9,,0.0,0.0,,IBULHSGND
19779,5.0,SM,0,PARAGON FINE AND SPECIALITY CHEMICAL LIMITED,0,NA,NA,INE0N4G01012,,0.0,0.0,,PARAGON
19783,1.0,EQ,0,MUFIN GREEN FINANCE LIMITED,0,NA,Non-Banking Financial Company (NBFC),INE08KJ01020,,0.0,0.0,,MUFIN
19795,5.0,EQ,0,CELLO WORLD LIMITED,"26002,26080,26081,26082",NA,Domestic Appliances,INE0LMW01024,,0.0,0.0,,CELLO
19800,5.0,EQ,0,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,0,NA,Finance & Investments,INE389K01018,,0.0,0.0,,WELINV
19801,5.0,SM,0,TRANSTEEL SEATING TECHNOLOGIES LIMITED,0,NA,NA,INE0NVI01020,,0.0,0.0,,TRANSTEEL
19808,1.0,GS,0,GOI LOAN  7.46% 2073,0,NA,NA,IN0020230127,,0.0,0.0,,746GS2073
19809,5.0,SM,0,MAITREYA MEDICARE LIMITED,0,NA,NA,INE0PLQ01011,,0.0,0.0,,MAITREYA
19813,5.0,EQ,0,HONASA CONSUMER LIMITED,"26002,26036,26080,26081,26082",NA,Personal Care,INE0J5401028,,0.0,0.0,,HONASA
19821,1.0,N0,0,PIRAMAL ENT LTD SEC RE NCD 9.00% SR I,0,NA,NA,INE140A07757,,0.0,0.0,,PELN0
19828,1.0,N1,0,PIRAMAL ENT LTD SEC RE NCD 9.05% SR II,0,NA,NA,INE140A07740,,0.0,0.0,,PELN1
19853,1.0,N2,0,PIRAMAL ENT LTD SEC RE NCD 9.20% SR III,0,NA,NA,INE140A07765,,0.0,0.0,,PELN2
19861,1.0,N3,0,PIRAMAL ENT LTD SEC RE NCD 9.35% SR IV,0,NA,NA,INE140A07773,,0.0,0.0,,PELN3
19863,5.0,SM,0,SAR TELEVENTURE LIMITED,0,NA,NA,INE0PUC01020,,0.0,0.0,,SARTELE
19867,5.0,EQ,0,AMINES & PLASTICIZERS LIMITED,0,NA,Chemicals - Speciality - Plasticizers,INE275D01022,,0.0,0.0,,AMNPLST
19876,5.0,EQ,0,LAXMI GOLDORNA HOUSE LIMITED,0,NA,NA,INE258Y01016,,0.0,0.0,,LGHL
19877,1.0,EQ,0,MUSIC BROADCAST LIMITED,0,NA,Entertainment & Media,INE919I01024,,0.0,0.0,,RADIOCITY
19878,1.0,EQ,0,ESAF SMALL FINANCE BANK LTD,26082,NA,Finance - Banks - Private Sector,INE818W01011,,0.0,0.0,,ESAFSFB
19887,5.0,SM,0,MICROPRO SOFTWARE SOLUTIONS LIMITED,0,NA,NA,INE0PZK01014,,0.0,0.0,,MICROPRO
19913,5.0,EQ,0,AVENUE SUPERMARTS LIMITED,"20004,26002,26011,26012,26029,26037,26040,26043,26082",NA,Retail - Departmental Stores,INE192R01011,,0.0,0.0,,DMART
19924,1.0,NI,0,RURAL ELECTRIFICATION CORPORATION LIMITED - 8.12%/8.32% TAX FREE SECURED REDEEMABLE NON CONVERTIBLE BONDS,0,NA,NA,INE020B07GH7,,0.0,0.0,,RECLTDNI
19926,1.0,NH,0,RURAL ELECTRIFICATION CORPORATION LIMITED SR-3B 7.43 LOA 05NV35 FVRS10LAC,0,NA,NA,INE020B07JU4,,0.0,0.0,,RECLTDNH
19928,1.0,N8,0,HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED - 7.64% SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS. TRANCHE1 SERIES 2B.,0,NA,NA,INE031A07AO5,,0.0,0.0,,HUDCON8
19930,1.0,N9,0,HOUSING AND URBAN DEVELOPEMENT CORPORATION LTD.7.69% SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS. TRANCHE II SERIES 2B.,0,NA,NA,INE031A07AT4,,0.0,0.0,,HUDCON9
19931,5.0,EQ,0,THE ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,"26011,26043,26082",NA,Mining/Minerals,INE725E01024,,0.0,0.0,,ORISSAMINE
19933,5.0,EQ,0,EDELWEISS GOLD ETF,0,NA,NA,INF754K01SE6,,0.0,0.0,,EGOLD
19937,5.0,EQ,0,KILITCH DRUGS (INDIA) LIMITED,0,NA,Pharmaceuticals,INE729D01010,,0.0,0.0,,KILITCH
19943,5.0,EQ,0,DEEPAK NITRITE LIMITED,"26002,26007,26011,26037,26041,26043,26072,26076,26081,26082,26084",NA,Chemicals - Inorganic - Others,INE288B01029,,0.0,0.0,,DEEPAKNTR
19945,1.0,NE,0,IHFLTD SEC RE NCD 9.25% SR I,0,NA,NA,INE148I07PW1,,0.0,0.0,,IBULHSGNE
19951,1.0,NF,0,IHFLTD SEC RE NCD 9.65% SR I,0,NA,NA,INE148I07QN8,,0.0,0.0,,IBULHSGNF
19957,1.0,NG,0,IHFLTD SEC RE NCD 8.88% SR II,0,NA,NA,INE148I07QF4,,0.0,0.0,,IBULHSGNG
19964,1.0,NB,0,HOUSING & URBAN DEVELOPMENT CORPORATION LTD,0,NA,NA,INE031A07915,,0.0,0.0,,HUDCONB
19966,1.0,NC,0,HOUSING & URBAN DEVELOPMENT CORPORATION LTD 8.58% SECUREDREDEEMABLENON-CONVERTIBLETAX FREE BONDS.TRANCHE II SERIES2A,0,NA,NA,INE031A07972,,0.0,0.0,,HUDCONC
19968,1.0,ND,0,HOUSING & URBAN DEVELOPMENT CORPORATION LTD,0,NA,NA,INE031A07949,,0.0,0.0,,876HUDCO28
19970,1.0,NE,0,HOUSING & URBAN DEVELOPMENT CORPORATION LTD 9.01% SECUREDREDEEMABLE NON-CONVERTIBLE TAX FREE BONDS.TRANCHE II SERIES 3B,0,NA,NA,INE031A07AB2,,0.0,0.0,,HUDCONE
19972,1.0,N1,0,POWER FIN. CORP LTD SERIES 3A,0,NA,NA,INE134E07570,,0.0,0.0,,PFCN1
19974,1.0,N2,0,POWER FINANCE CORPORATION LIMITED - 7.36% SECURED REDEEMABLE NON CONVERTIBLE BONDS. (TRANCHE - I SERIES û II),0,NA,NA,INE134E07349,,0.0,0.0,,PFCN2
19976,1.0,N3,0,POWER FIN. CORP LTD SERIES 3B,0,NA,NA,INE134E07588,,0.0,0.0,,PFCN3
19993,1.0,NH,0,IHFLTD SEC RE NCD 9.25% SR II,0,NA,NA,INE148I07QG2,,0.0,0.0,,IBULHSGNH
20000,0.0,EQ,0,NA,0,Broad Market Indices,NA,NA,,0.0,0.0,,NIFTY
20004,0.0,EQ,0,NA,0,Broad Market Indices,NA,NA,,0.0,0.0,,NiftyNxt50
20022,1.0,N5,0,POWER FINANCE CORPORATION LIMITED - SERIES 2 û 15 YEAR BOND @ 8.3% P.A.-TAX FREE BONDS TRANCHE û I,0,NA,NA,INE134E07208,,0.0,0.0,,PFCN5
20026,1.0,N7,0,POWER FINANCE CORPORATION LIMITED 7% SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS SERIES 3A.,0,NA,NA,INE134E07455,,0.0,0.0,,PFCN7
20028,1.0,N8,0,POWER FINANCE CORPORATION LIMITED- .92% SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS SERIES 3B,0,NA,NA,INE134E07463,,0.0,0.0,,PFCN8
20030,1.0,N7,0,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED - 7.74% SECURED REDEEMABLE NON- CONVERTIBLE TAX 7.74% SECURED REDEEMABLE NON- CONVERTIBLE TAX FREE BONDS. TRANCHE I SERIES 2B.,0,NA,NA,INE202E07229,,0.0,0.0,,IREDAN7
20032,1.0,N1,0,NATIONAL BANK FOR AGRICULTURE AND RURAL DEVELOPMENT-TRANCHE I SERIES I1A SECURED 7.35%,0,NA,NA,INE261F07057,,0.0,0.0,,NABARDN1
20034,1.0,N2,0,NATIONAL BANK FOR AGRICULTURE AND RURAL DEVELOPMENT -TRANCHE I SERIES I1B SECURED 7.64%,0,NA,NA,INE261F07032,,0.0,0.0,,NABARDN2
20037,1.0,NI,0,IHFLTD SEC RE NCD SR III,0,NA,NA,INE148I07QJ6,,0.0,0.0,,IBULHSGNI
20039,1.0,NJ,0,IHFLTD SEC RE NCD SR III,0,NA,NA,INE148I07QL2,,0.0,0.0,,IBULHSGNJ
20045,1.0,NK,0,IHFLTD SEC RE NCD 9.4% SR IV,0,NA,NA,INE148I07QH0,,0.0,0.0,,IBULHSGNK
20046,1.0,N1,0,MAH & MAH FIN SER LTD 3B NCD,0,NA,NA,INE774D08LU6,,0.0,0.0,,M&MFINN1
20048,1.0,N2,0,MAH & MAH FIN SER LTD 6B NCD,0,NA,NA,INE774D08MA6,,0.0,0.0,,M&MFINN2
20050,1.0,N3,0,MAH & MAH FIN SER LTD 9B NCD,0,NA,NA,INE774D08MG3,,0.0,0.0,,M&MFINN3
20052,1.0,N1,0,INDIA INFRASTRUCTURE FINANCE COMPANY LIMITED - 7.19% TAX FREE SECURED REDEEMABLE NON CONVERTIBLE BONDS 2012-13 (TRANCHE I SERIES I),0,NA,NA,INE787H07156,,0.0,0.0,,IIFCLN1
20056,1.0,N3,0,INDIA INFRASTRUCTURE FINANCE COMPANY LTD SECUREDREDEEMABLE NON-CONVERTIBLE TAXFREE BONDS TRCH-II SR-2A 8.48 LOA 22JN29 FVRS 1000,0,NA,NA,INE787H07347,,0.0,0.0,,IIFCLN3
20058,1.0,N4,0,INDIA INFRASTRUCTURE FINANCE COMPANY LTD SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS TRCH-II SR-3B 8.91 LOA 22JN34 FVRS 1000,0,NA,NA,INE787H07370,,0.0,0.0,,IIFCLN4
20061,1.0,NL,0,IHFLTD SEC RE NCD 9.9% SR IV,0,NA,NA,INE148I07QI8,,0.0,0.0,,IBULHSGNL
20063,5.0,EQ,0,SASTASUNDAR VENTURES LIMITED,0,NA,Finance & Investments,INE019J01013,,0.0,0.0,,SASTASUNDR
20065,1.0,NM,0,IHFLTD SEC RE NCD 9.02% SR V,0,NA,NA,INE148I07QM0,,0.0,0.0,,IBULHSGNM
20072,1.0,EQ,0,NIPPON INDIA ETF NIFTY INFRASTRUCTURE BEES,26048,NA,NA,INF732E01268,,0.0,0.0,,INFRABEES
20075,1.0,NN,0,IHFLTD SEC RE NCD 9.48% SR V,0,NA,NA,INE148I07QK4,,0.0,0.0,,IBULHSGNN
20077,1.0,BE,0,INTENSE TECHNOLOGIES LIMITED,0,NA,IT Consulting & Software,INE781A01025,,0.0,0.0,,INTENTECH
20080,1.0,EQ,0,EROS INTERNATIONAL MEDIA LIMITED,0,NA,Entertainment & Media,INE416L01017,,0.0,0.0,,EROSMEDIA
20082,1.0,NO,0,IHFLTD SEC RE NCD SR VI,0,NA,NA,INE148I07QP3,,0.0,0.0,,IBULHSGNO
20086,5.0,EQ,0,CAREER POINT LIMITED,0,NA,Education - Coaching/Study Material/Others,INE521J01018,,0.0,0.0,,CAREERP
20088,1.0,NP,0,IHFLTD SEC RE NCD SR VI,0,NA,NA,INE148I07QO6,,0.0,0.0,,IBULHSGNP
20092,5.0,EQ,0,TASTY BITE EATABLES LIMITED,"26011,26043",NA,Food Processing & Packaging,INE488B01017,,0.0,0.0,,TASTYBITE
20094,1.0,NQ,0,IHFLTD SEC RE NCD 9.65% SR VII,0,NA,NA,INE148I07QQ1,,0.0,0.0,,IBULHSGNQ
20102,1.0,NR,0,IHFLTD SEC RE NCD 10.15% SR VII,0,NA,NA,INE148I07QR9,,0.0,0.0,,IBULHSGNR
20104,1.0,NS,0,IHFLTD SEC RE NCD 9.25% SR VIII,0,NA,NA,INE148I07QS7,,0.0,0.0,,IBULHSGNS
20106,1.0,NT,0,IHFLTD SEC RE NCD 9.71% SR VIII,0,NA,NA,INE148I07QT5,,0.0,0.0,,IBULHSGNT
20110,1.0,EQ,0,ORIENT GREEN POWER COMPANY LIMITED,0,NA,Power - Generation/Distribution,INE999K01014,,0.0,0.0,,GREENPOWER
20111,1.0,NU,0,IHFLTD SEC RE NCD 10.5% SR IX,0,NA,NA,INE148I07QV1,,0.0,0.0,,IBULHSGNU
20116,1.0,NV,0,IHFLTD SEC RE NCD 10.03% SR X,0,NA,NA,INE148I07QX7,,0.0,0.0,,IBULHSGNV
20118,1.0,NW,0,IHFLTD SEC RE NCD 10.25% SR XI,0,NA,NA,INE148I07QY5,,0.0,0.0,,IBULHSGNW
20120,1.0,NX,0,IHFLTD SEC RE NCD 10.75% SR XI,0,NA,NA,INE148I07QZ2,,0.0,0.0,,IBULHSGNX
20125,1.0,NY,0,IHFLTD SEC RE NCD 9.8% SR XII,0,NA,NA,INE148I07RA3,,0.0,0.0,,IBULHSGNY
20130,1.0,NZ,0,IHFLTD SEC RE NCD 10.25% SR XII,0,NA,NA,INE148I07RB1,,0.0,0.0,,IBULHSGNZ
20134,5.0,EQ,0,RAMKY INFRASTRUCTURE LTD,26082,NA,Construction / Contracting & Engineering,INE874I01013,,0.0,0.0,,RAMKY
20136,1.0,GS,0,GOI LOAN  7.32% 2030,0,NA,NA,IN0020230135,,0.0,0.0,,732GS2030
20141,5.0,SM,0,BABA FOOD PROCESSING,0,NA,NA,INE0QW501012,,0.0,0.0,,BABAFP
20151,1.0,GS,0,GOI LOAN   7.25% 2028,0,NA,NA,IN0020230143,,0.0,0.0,,725GR2028
20152,5.0,EQ,0,ASK AUTOMOTIVE LIMITED,26082,NA,Auto Ancl - Others,INE491J01022,,0.0,0.0,,ASKAUTOLTD
20159,5.0,EQ,0,ARIHANT SUPERSTRUCTURES LIMITED,0,NA,Construction / Contracting & Engineering,INE643K01018,,0.0,0.0,,ARIHANTSUP
20160,1.0,EQ,0,CANTABIL RETAIL INDIA LIMITED,0,NA,Retail - Apparel/Accessories,INE068L01024,,0.0,0.0,,CANTABIL
20167,5.0,SM,0,ROX HI TECH LIMITED,0,NA,NA,INE0PDJ01013,,0.0,0.0,,ROXHITECH
20178,5.0,EQ,0,AKSHARCHEM INDIA LIMITED,0,NA,Dyes & Pigments,INE542B01011,,0.0,0.0,,AKSHARCHEM
20182,1.0,EQ,0,ASHOKA BUILDCON LIMITED,"26011,26043,26082",NA,Construction / Contracting & Engineering,INE442H01029,,0.0,0.0,,ASHOKA
20188,5.0,EQ,0,VA TECH WABAG LIMITED,"26011,26043,26082",NA,Water Supply & Management,INE956G01038,,0.0,0.0,,WABAG
20196,1.0,EQ,0,BEDMUTHA INDUSTRIES LIMITED,0,NA,Steel - Wires,INE844K01012,,0.0,0.0,,BEDMUTHA
20203,1.0,EQ,0,URJA GLOBAL LIMITED,0,NA,Electric Equipment - General,INE550C01020,,0.0,0.0,,URJA
